task_id,sequence,gap,codec,left_index,target_index,right_index,normalized_time,segment_length,feature_height,feature_width,rgb_mad_left_target,rgb_mad_target_right,rgb_mad_left_right,rgb_mad_linear_interp_target,rgb_mse_left_target,rgb_mse_target_right,rgb_mse_left_right,rgb_mse_linear_interp_target,edge_mad_left_target,edge_mad_target_right,edge_mad_left_right,edge_mad_linear_interp_target,hist_chi_left_target,hist_chi_target_right,hist_chi_left_right,hist_chi_linear_interp_target,temporal_mad_asymmetry,temporal_edge_asymmetry,rgb_motion_proxy_score,stage158_psnr,stage158_ssim,stage158_ms_ssim,stage158_lpips,original_psnr,original_ssim,original_ms_ssim,original_lpips,delta_psnr_vs_original,delta_ssim_vs_original,delta_ms_ssim_vs_original,delta_lpips_vs_original,payload_bytes,side_mib_per_intermediate,direct_total_mib_per_frame_ref,label_low_psnr_lt26,label_high_lpips_gt022,label_high_payload_gt220k,inference_feature_columns,offline_label_columns
stage79_00021341,bike-packing,8,q12,8,11,16,0.375,8,256,448,0.054202836006879807,0.05396648123860359,0.052306946367025375,0.0489007793366909,0.016061516478657722,0.013913827016949654,0.014792022295296192,0.011789252981543541,0.1513705998659134,0.15787161886692047,0.14042934775352478,0.13790687918663025,0.003839608204685038,0.007875335102889456,0.004737011914420353,0.011578081185128253,0.0002363547682762146,0.00650101900100708,0.1364806101453798,25.622482706829217,0.7986683249473572,0.9771068096160889,0.2319265902042389,18.997018794340658,0.6225812435150146,0.7535206079483032,0.3519083261489868,6.625463912488559,0.17608708143234253,0.22358620166778564,-0.11998173594474792,180774.0,0.17239952087402344,0.2700249076275378,1,1,0,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00028530,mbike-trick,4,q12,44,45,48,0.25,4,256,448,0.018633298575878143,0.03031959757208824,0.035642653703689575,0.017849931493401527,0.0027892906218767166,0.005670289043337107,0.006913535762578249,0.0022132527083158493,0.06953002512454987,0.08416466414928436,0.09841091185808182,0.06592515856027603,0.000750934565539662,0.002026556606673011,0.00420528197994397,0.0021311763597440052,0.011686298996210098,0.014634639024734497,0.08398051547951604,29.983283985772196,0.884799063205719,0.9867209196090698,0.1928885579109192,26.127514373723404,0.7765615582466125,0.9447111487388611,0.28951871395111084,3.8557696120487925,0.10823750495910645,0.04200977087020874,-0.09663015604019165,153505.0,0.1463937759399414,0.3283319967078545,0,0,0,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00027043,india,8,q12,24,30,32,0.75,8,256,448,0.14589540660381317,0.120991550385952,0.1599954515695572,0.11341164261102676,0.04980311542749405,0.038608960807323456,0.058476436883211136,0.030443165451288223,0.22088050842285156,0.17506316304206848,0.22282512485980988,0.16150809824466705,0.0841807551453442,0.03713746579788758,0.08837159423577008,0.0811618354897109,0.024903856217861176,0.04581734538078308,0.3424490194468247,32.04372980040284,0.8643271327018738,0.9803212285041809,0.24491067230701447,17.664604255396718,0.5171011090278625,0.6032533645629883,0.5101820826530457,14.379125545006126,0.34722602367401123,0.3770678639411926,-0.2652714103460312,230255.0,0.2195882797241211,0.31721366647763544,0,1,1,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00029140,paragliding-launch,4,q12,56,59,60,0.75,4,256,448,0.043587785214185715,0.03248448297381401,0.04569939896464348,0.03042263723909855,0.005021695047616959,0.0026025879196822643,0.005417613312602043,0.0021915617398917675,0.11978752911090851,0.1008930429816246,0.12188297510147095,0.09437515586614609,0.0023747041320518907,0.0002885665556263096,0.0035523050791059587,0.007976485362372906,0.011103302240371704,0.018894486129283905,0.11217995415008668,31.769360457442673,0.8594666123390198,0.9811294674873352,0.17319074273109436,28.219261170247265,0.7697803974151611,0.9503514766693115,0.211481973528862,3.5500992871954082,0.08968621492385864,0.03077799081802368,-0.03829123079776764,216785.0,0.2067422866821289,0.388680507450042,0,0,0,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00027486,kite-surf,8,q12,0,2,8,0.25,8,256,448,0.05571911856532097,0.09678235650062561,0.1053863912820816,0.05473540350794792,0.0076171704567968845,0.023103829473257065,0.026000548154115677,0.00661373371258378,0.1421329826116562,0.15459498763084412,0.15982680022716522,0.12696196138858795,0.0037320095816183504,0.031073020779788317,0.03930070222233163,0.04413425324197235,0.04106323793530464,0.012462005019187927,0.22100312083669646,32.841689286523504,0.9143266677856445,0.9867146611213684,0.0874297022819519,22.16251036940089,0.45570436120033264,0.6301705241203308,0.2987256646156311,10.679178917122613,0.4586223065853119,0.3565441370010376,-0.2112959623336792,227373.0,0.21683979034423828,0.3144651770977526,0,0,1,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00024728,dog,8,q12,0,5,8,0.625,8,256,448,0.09705465286970139,0.0858992338180542,0.10584074258804321,0.07524503022432327,0.016334429383277893,0.013654597103595734,0.019007407128810883,0.010204675607383251,0.17959998548030853,0.2056407481431961,0.20811627805233002,0.16283570230007172,0.010242118668472133,0.00705986203865242,0.025947769510835564,0.017964002817381457,0.011155419051647186,0.026040762662887573,0.23895202954638095,32.84204481020986,0.9094777703285217,0.9898044466972351,0.15101756155490875,21.521303215025277,0.36079224944114685,0.6203567981719971,0.4600203037261963,11.320741595184586,0.5486855208873749,0.36944764852523804,-0.30900274217128754,236667.0,0.22570323944091797,0.3233286261944323,0,0,1,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00027942,libby,4,q12,16,18,20,0.5,4,256,448,0.09813722968101501,0.09978250414133072,0.11088375747203827,0.08400064706802368,0.021427534520626068,0.021443083882331848,0.026043837890028954,0.014924355782568455,0.1661575585603714,0.17254789173603058,0.17308853566646576,0.1455603539943695,0.0017973689898002458,0.0021339104351178035,0.005503881321602403,0.05375624106845188,0.0016452744603157043,0.00639033317565918,0.23903421450005227,32.7872643629876,0.8752465844154358,0.9826985001564026,0.17209970951080322,19.99272051460834,0.3566756248474121,0.5189129114151001,0.43874070048332214,12.79454384837926,0.5185709595680237,0.4637855887413025,-0.2666409909725189,257925.0,0.24597644805908203,0.42791466882699514,0,0,1,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00025050,dogs-jump,8,q12,8,10,16,0.25,8,256,448,0.0326693132519722,0.06711406260728836,0.07006827741861343,0.034910839051008224,0.006722571793943644,0.018572917208075523,0.018538793548941612,0.006209135055541992,0.07958739250898361,0.11238200217485428,0.11430761963129044,0.07594980299472809,0.003534959171646519,0.014440382026075433,0.018488761199702594,0.02393903272956627,0.03444474935531616,0.032794609665870667,0.15096328366709938,31.59162098659429,0.8600298762321472,0.9806579351425171,0.181843563914299,24.67442190780495,0.7807900309562683,0.8886072635650635,0.2702594995498657,6.917199078789341,0.0792398452758789,0.09205067157745361,-0.08841593563556671,155854.0,0.1486339569091797,0.24625934366269403,0,0,0,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00029217,paragliding-launch,8,q12,64,71,72,0.875,8,256,448,0.04589290916919708,0.029611388221383095,0.047173790633678436,0.0284540094435215,0.005331635475158691,0.002178116701543331,0.005701880902051926,0.0019486633827909827,0.11849310249090195,0.09558882564306259,0.1205911785364151,0.09126903116703033,0.0033047747797967765,0.00020253313730367567,0.003584483427654381,0.0028110395285488496,0.016281520947813988,0.022904276847839355,0.11395220001948725,31.91899274602159,0.8543806672096252,0.9806960821151733,0.18131586909294128,27.16749528093416,0.6395223140716553,0.9103949069976807,0.27574822306632996,4.751497465087432,0.21485835313796997,0.07030117511749268,-0.09443235397338867,208781.0,0.19910907745361328,0.2967344642071276,0,0,0,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00021633,blackswan,8,q12,16,23,24,0.875,8,256,448,0.107255719602108,0.0642068088054657,0.10891617089509964,0.06214197352528572,0.022075839340686798,0.009646409191191196,0.022813143208622932,0.008704898878932,0.2339695394039154,0.19731594622135162,0.2326265424489975,0.1876535266637802,0.005236915711173337,0.00020119904800412218,0.005133465984036967,0.0065358467207241675,0.0430489107966423,0.03665359318256378,0.25079057009079625,30.283530221824208,0.8926516175270081,0.987189769744873,0.15252235531806946,22.761693626991594,0.5399059653282166,0.8388106226921082,0.3379361033439636,7.521836594832614,0.3527456521987915,0.1483791470527649,-0.18541374802589417,224272.0,0.2138824462890625,0.31150783304257684,0,0,1,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00030018,pigs,4,q12,20,23,24,0.75,4,256,448,0.03977207466959953,0.018659045919775963,0.044416215270757675,0.017297344282269478,0.004131434019654989,0.0012341924011707306,0.004948304034769535,0.0010306957410648465,0.13186503946781158,0.07046645134687424,0.1441817432641983,0.06495750695466995,0.0008111055657712227,0.00017272940706867387,0.0011027116186771726,0.001985086231305025,0.02111302874982357,0.06139858812093735,0.10832653686017528,31.36043698642147,0.8763396739959717,0.9874153733253479,0.15658222138881683,27.787532022533988,0.7937884330749512,0.947754442691803,0.21606674790382385,3.5729049638874812,0.08255124092102051,0.03966093063354492,-0.05948452651500702,172214.0,0.16423606872558594,0.34617428949349904,0,0,0,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00022333,breakdance,4,q12,24,25,28,0.25,4,256,448,0.03502707555890083,0.06033679470419884,0.0613861083984375,0.03610362857580185,0.010684276930987835,0.01992335170507431,0.020584838464856148,0.009134387597441673,0.10138668864965439,0.15883304178714752,0.15916912257671356,0.10020624101161957,0.00041540219130800144,0.0015037279941783773,0.001687833284271377,0.0037194236692890356,0.025309719145298004,0.057446353137493134,0.14995375552390947,25.713629052613758,0.8658719062805176,0.9860079288482666,0.16875958442687988,20.00348477540129,0.7283596396446228,0.85687255859375,0.24625961482524872,5.710144277212468,0.13751226663589478,0.1291353702545166,-0.07750003039836884,121358.0,0.11573600769042969,0.2976742284583428,1,0,0,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00021925,bmx-trees,4,q12,28,31,32,0.75,4,256,448,0.13957156240940094,0.12169910967350006,0.14146815240383148,0.11153624206781387,0.03620809689164162,0.027712833136320114,0.03660872206091881,0.022972511127591133,0.2129768431186676,0.20283377170562744,0.21542009711265564,0.18304674327373505,0.004775527302181743,0.0008962050193429965,0.007393837880634406,0.02106703829032,0.01787245273590088,0.010143071413040161,0.3158695834965661,32.86590796679897,0.9233085513114929,0.989578127861023,0.09377079457044601,23.60140544567637,0.6186644434928894,0.8847058415412903,0.22567906975746155,9.264502521122601,0.3046441078186035,0.10487228631973267,-0.13190827518701553,243465.0,0.23218631744384766,0.41412453821176076,0,0,1,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00028560,mbike-trick,8,q12,0,6,8,0.75,8,256,448,0.040672238916158676,0.030110256746411324,0.04165381193161011,0.02838318981230259,0.006452505011111498,0.003427839372307062,0.007237501908093691,0.002826974494382739,0.13308627903461456,0.12103457748889923,0.13493134081363678,0.11335818469524384,0.004974718533670039,0.0016101175616552992,0.0055134033512558335,0.007529048399141346,0.010561982169747353,0.012051701545715332,0.10910596206570812,29.778761971140373,0.8757948875427246,0.9850861430168152,0.21018794178962708,22.111921178137585,0.5164439082145691,0.815710186958313,0.31860947608947754,7.6668407930027875,0.3593509793281555,0.1693759560585022,-0.10842153429985046,182121.0,0.17368412017822266,0.271309506931737,0,0,0,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00026368,gold-fish,8,q12,0,2,8,0.25,8,256,448,0.03623843565583229,0.0706123486161232,0.07855982333421707,0.03523595631122589,0.005170225165784359,0.015063561499118805,0.017801636829972267,0.004305752459913492,0.10770968347787857,0.14594577252864838,0.14970746636390686,0.10123627632856369,0.000551807645681328,0.0021616982588979474,0.0030787820919576762,0.007498548018734121,0.03437391296029091,0.038236089050769806,0.16844039053748472,33.516296096969164,0.9070984721183777,0.9816491603851318,0.07747763395309448,24.692623920124998,0.7666061520576477,0.8855270147323608,0.17617090046405792,8.823672176844166,0.14049232006072998,0.096122145652771,-0.09869326651096344,213123.0,0.20324993133544922,0.30087531808896356,0,0,0,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00030345,scooter-black,8,q12,8,10,16,0.25,8,256,448,0.13096848130226135,0.16999824345111847,0.17495033144950867,0.12455920875072479,0.05177589878439903,0.07353601604700089,0.07537297159433365,0.043083496391773224,0.35520511865615845,0.39504560828208923,0.3998771011829376,0.32273998856544495,0.0018888878377229272,0.028047548302146164,0.04033162649446919,0.062193231926683835,0.03902976214885712,0.039840489625930786,0.4193970128353411,25.139113673960868,0.8793522715568542,0.984836757183075,0.20580781996250153,18.95618502125217,0.6678135395050049,0.8889173865318298,0.2937227785587311,6.182928652708696,0.21153873205184937,0.09591937065124512,-0.08791495859622955,223623.0,0.21326351165771484,0.3108888984112292,1,0,1,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00025302,drift-chicane,4,q12,20,21,24,0.25,4,256,448,0.006402113474905491,0.013254371471703053,0.016265805810689926,0.005688813049346209,0.0002027129812631756,0.0006250985316000879,0.000841365079395473,0.0001505534746684134,0.01610756479203701,0.024682248011231422,0.027781831100583076,0.01532962266355753,0.0010952263950691804,0.008694370355223833,0.012229553807117748,0.0007359945465988966,0.006852257996797562,0.008574683219194412,0.032448501171651864,31.467856421335412,0.8938939571380615,0.9872405529022217,0.1780705749988556,30.940667758026613,0.8850756287574768,0.9793556332588196,0.20528735220432281,0.5271886633087988,0.008818328380584717,0.0078849196434021,-0.027216777205467224,149638.0,0.14270591735839844,0.32464413812631154,0,0,0,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00029575,parkour,4,q12,32,34,36,0.5,4,256,448,0.09797453880310059,0.10648836195468903,0.11587141454219818,0.08997777849435806,0.026023004204034805,0.030343463644385338,0.034158237278461456,0.01964367926120758,0.21873632073402405,0.22696350514888763,0.23807169497013092,0.19161495566368103,0.004583148272400363,0.0051740366535774655,0.016471512425582535,0.05076929443761291,0.00851382315158844,0.008227184414863586,0.269788743479139,29.05003457774736,0.8287859559059143,0.9792703986167908,0.20909008383750916,21.213494031062613,0.5572781562805176,0.7625449895858765,0.3779895007610321,7.836540546684748,0.27150779962539673,0.2167254090309143,-0.16889941692352295,225453.0,0.21500873565673828,0.3969469564246514,0,0,1,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
