method,sample,frame_gap,keyframe_count,keyframe_ratio,profile,codec,opacity_threshold,gaussians_kept,gaussian_keep_ratio,total_transmitted_mib,avg_transmitted_mib_per_frame,all_psnr_avg,all_ssim_avg,middle_psnr_avg,middle_ssim_avg,given_psnr_avg,given_ssim_avg,rate_note,quality_note
Mono-DFCGS uniform keyframe Gaussian,meetroom,2,41,0.5061728395061729,static_anchor,q6,0.0,1511424,1.0,14.0537109375,0.17350260416666666,34.66535791745963,0.9765530824661255,33.18279796157019,0.9709575772285461,36.11175787442493,0.9820120334625244,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,2,41,0.5061728395061729,static_anchor,q4,0.0,1511424,1.0,9.369140625,0.11566840277777778,34.66535791745963,0.9765530824661255,33.18279796157019,0.9709575772285461,36.11175787442493,0.9820120334625244,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,2,41,0.5061728395061729,static_anchor,float32,0.05,1511424,1.0,74.953125,0.9253472222222222,34.66535791745963,0.9765530824661255,33.18279796157019,0.9709575772285461,36.11175787442493,0.9820120334625244,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,2,41,0.5061728395061729,static_anchor,float16,0.05,1511424,1.0,37.4765625,0.4626736111111111,34.66535791745963,0.9765530824661255,33.18279796157019,0.9709575772285461,36.11175787442493,0.9820120334625244,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,2,41,0.5061728395061729,static_anchor,q8,0.05,1511424,1.0,18.73828125,0.23133680555555555,34.66535791745963,0.9765530824661255,33.18279796157019,0.9709575772285461,36.11175787442493,0.9820120334625244,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,2,41,0.5061728395061729,static_anchor,q6,0.05,1511424,1.0,14.0537109375,0.17350260416666666,34.66535791745963,0.9765530824661255,33.18279796157019,0.9709575772285461,36.11175787442493,0.9820120334625244,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,2,41,0.5061728395061729,static_anchor,q4,0.05,1511424,1.0,9.369140625,0.11566840277777778,34.66535791745963,0.9765530824661255,33.18279796157019,0.9709575772285461,36.11175787442493,0.9820120334625244,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,2,41,0.5061728395061729,static_anchor,float32,0.1,1511424,1.0,74.953125,0.9253472222222222,34.66535791745963,0.9765530824661255,33.18279796157019,0.9709575772285461,36.11175787442493,0.9820120334625244,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,2,41,0.5061728395061729,static_anchor,float16,0.1,1511424,1.0,37.4765625,0.4626736111111111,34.66535791745963,0.9765530824661255,33.18279796157019,0.9709575772285461,36.11175787442493,0.9820120334625244,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,2,41,0.5061728395061729,static_anchor,q8,0.1,1511424,1.0,18.73828125,0.23133680555555555,34.66535791745963,0.9765530824661255,33.18279796157019,0.9709575772285461,36.11175787442493,0.9820120334625244,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,2,41,0.5061728395061729,static_anchor,q6,0.1,1511424,1.0,14.0537109375,0.17350260416666666,34.66535791745963,0.9765530824661255,33.18279796157019,0.9709575772285461,36.11175787442493,0.9820120334625244,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,2,41,0.5061728395061729,static_anchor,q4,0.1,1511424,1.0,9.369140625,0.11566840277777778,34.66535791745963,0.9765530824661255,33.18279796157019,0.9709575772285461,36.11175787442493,0.9820120334625244,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,2,41,0.5061728395061729,static_anchor,float32,0.2,1511089,0.9997783547171409,74.9365119934082,0.9251421233754099,34.66535791745963,0.9765530824661255,33.18279796157019,0.9709575772285461,36.11175787442493,0.9820120334625244,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,2,41,0.5061728395061729,static_anchor,float16,0.2,1511089,0.9997783547171409,37.4682559967041,0.46257106168770495,34.66535791745963,0.9765530824661255,33.18279796157019,0.9709575772285461,36.11175787442493,0.9820120334625244,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,2,41,0.5061728395061729,static_anchor,q8,0.2,1511089,0.9997783547171409,18.73412799835205,0.23128553084385248,34.66535791745963,0.9765530824661255,33.18279796157019,0.9709575772285461,36.11175787442493,0.9820120334625244,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,2,41,0.5061728395061729,static_anchor,q6,0.2,1511089,0.9997783547171409,14.050610542297363,0.1734643276826835,34.66535791745963,0.9765530824661255,33.18279796157019,0.9709575772285461,36.11175787442493,0.9820120334625244,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,2,41,0.5061728395061729,static_anchor,q4,0.2,1511089,0.9997783547171409,9.367074966430664,0.11564290082013165,34.66535791745963,0.9765530824661255,33.18279796157019,0.9709575772285461,36.11175787442493,0.9820120334625244,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,2,41,0.5061728395061729,full_half_anchor,float32,0.0,1511424,1.0,126.84375,1.5659722222222223,34.66535791745963,0.9765530824661255,33.18279796157019,0.9709575772285461,36.11175787442493,0.9820120334625244,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,2,41,0.5061728395061729,full_half_anchor,float16,0.0,1511424,1.0,63.421875,0.7829861111111112,34.66535791745963,0.9765530824661255,33.18279796157019,0.9709575772285461,36.11175787442493,0.9820120334625244,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,2,41,0.5061728395061729,full_half_anchor,q8,0.0,1511424,1.0,31.7109375,0.3914930555555556,34.66535791745963,0.9765530824661255,33.18279796157019,0.9709575772285461,36.11175787442493,0.9820120334625244,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,2,41,0.5061728395061729,full_half_anchor,q6,0.0,1511424,1.0,23.783203125,0.2936197916666667,34.66535791745963,0.9765530824661255,33.18279796157019,0.9709575772285461,36.11175787442493,0.9820120334625244,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,2,41,0.5061728395061729,full_half_anchor,q4,0.0,1511424,1.0,15.85546875,0.1957465277777778,34.66535791745963,0.9765530824661255,33.18279796157019,0.9709575772285461,36.11175787442493,0.9820120334625244,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
