sample,frame_gap,total_frames,keyframe_count,keyframe_ratio,profile,codec,opacity_threshold,gaussians_total,gaussians_kept,keep_ratio,total_bytes,total_mib,avg_mib_per_video_frame,note
meetroom,2,81,41,0.5061728395061729,full_half_anchor,q6,0.05,1511424,1511424,1.0,24938496,23.783203125,0.2936197916666667,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
meetroom,2,81,41,0.5061728395061729,full_half_anchor,q4,0.05,1511424,1511424,1.0,16625664,15.85546875,0.1957465277777778,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
meetroom,2,81,41,0.5061728395061729,full_half_anchor,float32,0.1,1511424,1511424,1.0,133005312,126.84375,1.5659722222222223,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
meetroom,2,81,41,0.5061728395061729,full_half_anchor,float16,0.1,1511424,1511424,1.0,66502656,63.421875,0.7829861111111112,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
meetroom,2,81,41,0.5061728395061729,full_half_anchor,q8,0.1,1511424,1511424,1.0,33251328,31.7109375,0.3914930555555556,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
meetroom,2,81,41,0.5061728395061729,full_half_anchor,q6,0.1,1511424,1511424,1.0,24938496,23.783203125,0.2936197916666667,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
meetroom,2,81,41,0.5061728395061729,full_half_anchor,q4,0.1,1511424,1511424,1.0,16625664,15.85546875,0.1957465277777778,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
meetroom,2,81,41,0.5061728395061729,full_half_anchor,float32,0.2,1511424,1511089,0.9997783547171409,132975832,126.81563568115234,1.5656251318660783,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
meetroom,2,81,41,0.5061728395061729,full_half_anchor,float16,0.2,1511424,1511089,0.9997783547171409,66487916,63.40781784057617,0.7828125659330392,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
meetroom,2,81,41,0.5061728395061729,full_half_anchor,q8,0.2,1511424,1511089,0.9997783547171409,33243958,31.703908920288086,0.3914062829665196,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
meetroom,2,81,41,0.5061728395061729,full_half_anchor,q6,0.2,1511424,1511089,0.9997783547171409,24932980,23.777942657470703,0.2935548476230951,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
meetroom,2,81,41,0.5061728395061729,full_half_anchor,q4,0.2,1511424,1511089,0.9997783547171409,16621979,15.851954460144043,0.1957031414832598,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,static_anchor,float32,0.0,1511424,1511424,1.0,78594048,74.953125,0.9253472222222222,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,static_anchor,float16,0.0,1511424,1511424,1.0,39297024,37.4765625,0.4626736111111111,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,static_anchor,q8,0.0,1511424,1511424,1.0,19648512,18.73828125,0.23133680555555555,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,static_anchor,q6,0.0,1511424,1511424,1.0,14736384,14.0537109375,0.17350260416666666,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,static_anchor,q4,0.0,1511424,1511424,1.0,9824256,9.369140625,0.11566840277777778,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,static_anchor,float32,0.05,1511424,1511424,1.0,78594048,74.953125,0.9253472222222222,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,static_anchor,float16,0.05,1511424,1511424,1.0,39297024,37.4765625,0.4626736111111111,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,static_anchor,q8,0.05,1511424,1511424,1.0,19648512,18.73828125,0.23133680555555555,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,static_anchor,q6,0.05,1511424,1511424,1.0,14736384,14.0537109375,0.17350260416666666,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,static_anchor,q4,0.05,1511424,1511424,1.0,9824256,9.369140625,0.11566840277777778,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,static_anchor,float32,0.1,1511424,1511424,1.0,78594048,74.953125,0.9253472222222222,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,static_anchor,float16,0.1,1511424,1511424,1.0,39297024,37.4765625,0.4626736111111111,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,static_anchor,q8,0.1,1511424,1511424,1.0,19648512,18.73828125,0.23133680555555555,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,static_anchor,q6,0.1,1511424,1511424,1.0,14736384,14.0537109375,0.17350260416666666,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,static_anchor,q4,0.1,1511424,1511424,1.0,9824256,9.369140625,0.11566840277777778,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,static_anchor,float32,0.2,1511424,1508405,0.9980025459434282,78437060,74.80340957641602,0.923498883659457,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,static_anchor,float16,0.2,1511424,1508405,0.9980025459434282,39218530,37.40170478820801,0.4617494418297285,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,static_anchor,q8,0.2,1511424,1508405,0.9980025459434282,19609265,18.700852394104004,0.23087472091486425,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,static_anchor,q6,0.2,1511424,1508405,0.9980025459434282,14706964,14.025653839111328,0.17315622023594232,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,static_anchor,q4,0.2,1511424,1508405,0.9980025459434282,9804645,9.350438117980957,0.11543750762939453,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,full_half_anchor,float32,0.0,1511424,1511424,1.0,133005312,126.84375,1.5659722222222223,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,full_half_anchor,float16,0.0,1511424,1511424,1.0,66502656,63.421875,0.7829861111111112,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,full_half_anchor,q8,0.0,1511424,1511424,1.0,33251328,31.7109375,0.3914930555555556,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,full_half_anchor,q6,0.0,1511424,1511424,1.0,24938496,23.783203125,0.2936197916666667,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,full_half_anchor,q4,0.0,1511424,1511424,1.0,16625664,15.85546875,0.1957465277777778,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,full_half_anchor,float32,0.05,1511424,1511424,1.0,133005312,126.84375,1.5659722222222223,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,full_half_anchor,float16,0.05,1511424,1511424,1.0,66502656,63.421875,0.7829861111111112,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,full_half_anchor,q8,0.05,1511424,1511424,1.0,33251328,31.7109375,0.3914930555555556,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,full_half_anchor,q6,0.05,1511424,1511424,1.0,24938496,23.783203125,0.2936197916666667,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,full_half_anchor,q4,0.05,1511424,1511424,1.0,16625664,15.85546875,0.1957465277777778,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,full_half_anchor,float32,0.1,1511424,1511424,1.0,133005312,126.84375,1.5659722222222223,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,full_half_anchor,float16,0.1,1511424,1511424,1.0,66502656,63.421875,0.7829861111111112,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,full_half_anchor,q8,0.1,1511424,1511424,1.0,33251328,31.7109375,0.3914930555555556,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,full_half_anchor,q6,0.1,1511424,1511424,1.0,24938496,23.783203125,0.2936197916666667,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,full_half_anchor,q4,0.1,1511424,1511424,1.0,16625664,15.85546875,0.1957465277777778,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,full_half_anchor,float32,0.2,1511424,1508405,0.9980025459434282,132739640,126.59038543701172,1.5628442646544656,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,full_half_anchor,float16,0.2,1511424,1508405,0.9980025459434282,66369820,63.29519271850586,0.7814221323272328,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,full_half_anchor,q8,0.2,1511424,1508405,0.9980025459434282,33184910,31.64759635925293,0.3907110661636164,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,full_half_anchor,q6,0.2,1511424,1508405,0.9980025459434282,24888695,23.735709190368652,0.29303344679467475,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
driving,2,81,41,0.5061728395061729,full_half_anchor,q4,0.2,1511424,1508405,0.9980025459434282,16592455,15.823798179626465,0.1953555330818082,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
robot,2,77,39,0.5064935064935064,static_anchor,float32,0.0,1437696,1437696,1.0,74760192,71.296875,0.9259334415584416,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
robot,2,77,39,0.5064935064935064,static_anchor,float16,0.0,1437696,1437696,1.0,37380096,35.6484375,0.4629667207792208,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
robot,2,77,39,0.5064935064935064,static_anchor,q8,0.0,1437696,1437696,1.0,18690048,17.82421875,0.2314833603896104,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
robot,2,77,39,0.5064935064935064,static_anchor,q6,0.0,1437696,1437696,1.0,14017536,13.3681640625,0.1736125202922078,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
robot,2,77,39,0.5064935064935064,static_anchor,q4,0.0,1437696,1437696,1.0,9345024,8.912109375,0.1157416801948052,Estimated transmitted keyframe Gaussian anchor payload; decoder-generated intermediate Gaussians are excluded.
